route_id,segment_index,from_stop_id,to_stop_id,distance_meters,duration_seconds
07c26a10-420f-4324-8f36-c91bc1630e9f,16,b953e313-52af-41ea-97cc-4f6b3f37614b,cc2eb61a-f787-484e-af8f-328d7920ba0d,237,37
07c26a10-420f-4324-8f36-c91bc1630e9f,17,cc2eb61a-f787-484e-af8f-328d7920ba0d,6eb4b1a7-82ac-43ae-92ed-422f44b5a79c,714,121
07c26a10-420f-4324-8f36-c91bc1630e9f,18,cc2eb61a-f787-484e-af8f-328d7920ba0d,b953e313-52af-41ea-97cc-4f6b3f37614b,237,24
07c26a10-420f-4324-8f36-c91bc1630e9f,19,cdffdfa9-0a56-4bd8-a3f6-a5d67d74c901,cc2eb61a-f787-484e-af8f-328d7920ba0d,1053,182
07c26a10-420f-4324-8f36-c91bc1630e9f,20,da8b446b-4f2f-4789-913a-f8121c569fd1,11c1d4dd-7b51-4d61-b6b2-d591ff6ee592,197,27
07c26a10-420f-4324-8f36-c91bc1630e9f,21,da8b446b-4f2f-4789-913a-f8121c569fd1,b953e313-52af-41ea-97cc-4f6b3f37614b,417,58
07c26a10-420f-4324-8f36-c91bc1630e9f,22,e63b13e4-ab7f-4d83-bab7-1414c0f600c1,f1d04a03-ab28-4ad3-bfe3-4af2b1ad0ca9,446,54
07c26a10-420f-4324-8f36-c91bc1630e9f,23,ea8d68f1-43fe-4539-9b7b-91a5e173abe3,cdffdfa9-0a56-4bd8-a3f6-a5d67d74c901,353,88
07c26a10-420f-4324-8f36-c91bc1630e9f,24,f32c4dc4-4df2-457f-9b7a-240aa8a48667,5f0d5837-0646-4ca2-be83-1bf5b010ba8a,146,18
07c26a10-420f-4324-8f36-c91bc1630e9f,25,f7266b0c-8075-4622-a26c-86f58382a258,076c69a1-d116-4350-991f-e18676b95b43,93,15
a9e22e1e-a366-4fe4-973c-871eb78e2349,0,162184f7-d4d4-46eb-bab5-16ef256060cd,f76699d8-bd84-4596-a9f5-5a6f99a5d38f,250,50
a9e22e1e-a366-4fe4-973c-871eb78e2349,1,18620fc7-8f85-423b-8010-4bde6091a916,54d9b966-7098-4216-9f75-cf0b71e64187,299,89
a9e22e1e-a366-4fe4-973c-871eb78e2349,2,1ba94b5e-7f96-4ac3-84f2-1439cc813020,c9fedac0-891d-4f79-8832-32f659037303,188,27
a9e22e1e-a366-4fe4-973c-871eb78e2349,3,293b115e-8312-4b6d-813d-3107e2bd5088,5b987b93-0691-41b9-9e87-36e406da9965,504,50
a9e22e1e-a366-4fe4-973c-871eb78e2349,4,2fa1a224-7310-4082-8854-02178ee7487e,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,703,151
a9e22e1e-a366-4fe4-973c-871eb78e2349,5,4c9afd4d-30e2-49bf-acd7-5c98b7574b31,776ba4cf-ab06-408e-ae6f-a3bb435333ae,250,37
a9e22e1e-a366-4fe4-973c-871eb78e2349,6,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,162184f7-d4d4-46eb-bab5-16ef256060cd,666,116
a9e22e1e-a366-4fe4-973c-871eb78e2349,7,54d9b966-7098-4216-9f75-cf0b71e64187,8eb1ce15-a910-46b3-abee-df5d610f4b4e,406,88
a9e22e1e-a366-4fe4-973c-871eb78e2349,8,5b987b93-0691-41b9-9e87-36e406da9965,93eecf71-8902-45bb-8574-cd88e9be46a5,107,17
a9e22e1e-a366-4fe4-973c-871eb78e2349,9,5d916409-34d7-4b2d-9c39-c6dfefc4a874,f400ac3c-6812-41c5-a8f5-2f55b07701aa,230,40
a9e22e1e-a366-4fe4-973c-871eb78e2349,10,5e3cdb73-d1a4-483d-a64b-3c46584afcfd,69ae51f5-167c-4830-82c1-6bd82b452f74,261,75
a9e22e1e-a366-4fe4-973c-871eb78e2349,11,69ae51f5-167c-4830-82c1-6bd82b452f74,5d916409-34d7-4b2d-9c39-c6dfefc4a874,240,39
a9e22e1e-a366-4fe4-973c-871eb78e2349,12,69fa38e7-3d30-4367-a97e-1eed2ab8c1bd,18620fc7-8f85-423b-8010-4bde6091a916,134,35
a9e22e1e-a366-4fe4-973c-871eb78e2349,13,6bd5a0dd-4457-430b-9771-e3ecbcff2dc8,b6d07d2c-403f-4ebd-9b9f-28f3e738b41f,104,19
a9e22e1e-a366-4fe4-973c-871eb78e2349,14,73c6f96f-576e-4657-bd54-077d8e5cfa04,4c9afd4d-30e2-49bf-acd7-5c98b7574b31,148,20
a9e22e1e-a366-4fe4-973c-871eb78e2349,15,776ba4cf-ab06-408e-ae6f-a3bb435333ae,69fa38e7-3d30-4367-a97e-1eed2ab8c1bd,136,29
a9e22e1e-a366-4fe4-973c-871eb78e2349,16,82712690-72cb-4cad-ae6b-f2697bd8105f,aae90932-676a-4c7e-b783-af8003a1af1d,258,53
a9e22e1e-a366-4fe4-973c-871eb78e2349,17,86f9c31a-0e0e-497c-8c53-5ac9a5171d13,73c6f96f-576e-4657-bd54-077d8e5cfa04,397,47
a9e22e1e-a366-4fe4-973c-871eb78e2349,18,8eb1ce15-a910-46b3-abee-df5d610f4b4e,f5fa2c8f-86c0-4dc4-8f5a-e82cbe9282fb,259,42
a9e22e1e-a366-4fe4-973c-871eb78e2349,19,93eecf71-8902-45bb-8574-cd88e9be46a5,1ba94b5e-7f96-4ac3-84f2-1439cc813020,182,35
a9e22e1e-a366-4fe4-973c-871eb78e2349,20,9e59521e-976e-439a-9e46-2ae59b0ac245,2fa1a224-7310-4082-8854-02178ee7487e,628,119
a9e22e1e-a366-4fe4-973c-871eb78e2349,21,aae90932-676a-4c7e-b783-af8003a1af1d,9e59521e-976e-439a-9e46-2ae59b0ac245,335,88
a9e22e1e-a366-4fe4-973c-871eb78e2349,22,b6d07d2c-403f-4ebd-9b9f-28f3e738b41f,86f9c31a-0e0e-497c-8c53-5ac9a5171d13,243,36
a9e22e1e-a366-4fe4-973c-871eb78e2349,23,c9fedac0-891d-4f79-8832-32f659037303,5e3cdb73-d1a4-483d-a64b-3c46584afcfd,281,33
a9e22e1e-a366-4fe4-973c-871eb78e2349,24,dbe3b53a-3cd2-441a-90a5-d9e0505c306c,efbbeb3b-4c2f-4818-a7f4-0a62c557f182,211,40
a9e22e1e-a366-4fe4-973c-871eb78e2349,25,e5294a1d-42bd-4380-8266-be69b1c25e26,dbe3b53a-3cd2-441a-90a5-d9e0505c306c,76,14
a9e22e1e-a366-4fe4-973c-871eb78e2349,26,efbbeb3b-4c2f-4818-a7f4-0a62c557f182,6bd5a0dd-4457-430b-9771-e3ecbcff2dc8,95,14
a9e22e1e-a366-4fe4-973c-871eb78e2349,27,f400ac3c-6812-41c5-a8f5-2f55b07701aa,e5294a1d-42bd-4380-8266-be69b1c25e26,74,12
a9e22e1e-a366-4fe4-973c-871eb78e2349,28,f5fa2c8f-86c0-4dc4-8f5a-e82cbe9282fb,82712690-72cb-4cad-ae6b-f2697bd8105f,1558,233
38c552f5-a569-446f-97e1-2f72c06eb0ad,0,06117e02-1b1f-4ef4-beae-2567c2db25cd,68a9aef8-ca58-492e-af12-da53fbbe925f,82,14
38c552f5-a569-446f-97e1-2f72c06eb0ad,1,0617602e-abc9-4063-ab36-43afd002494f,56b25005-4082-4352-8476-7bee2d0942bb,60,20
38c552f5-a569-446f-97e1-2f72c06eb0ad,2,076c69a1-d116-4350-991f-e18676b95b43,f7266b0c-8075-4622-a26c-86f58382a258,93,14
38c552f5-a569-446f-97e1-2f72c06eb0ad,3,0d3aeb36-944b-4d9a-a820-8587dbf6c6d1,6966f727-160d-4aa4-99f9-29fc85cab9f7,162,49
38c552f5-a569-446f-97e1-2f72c06eb0ad,4,11c1d4dd-7b51-4d61-b6b2-d591ff6ee592,5e91626f-13ea-4af1-a4de-f3e56109a7e0,164,17
38c552f5-a569-446f-97e1-2f72c06eb0ad,5,17b59b43-c876-4d9c-b1ef-1e14cafee8eb,37f01e68-57ab-4386-b38a-811e9f6b9a29,199,51
38c552f5-a569-446f-97e1-2f72c06eb0ad,6,1b4fb600-4d93-4b68-9b0f-584c37e42038,cdfdf7e0-5155-4fb3-996b-8920be1c3408,428,84
38c552f5-a569-446f-97e1-2f72c06eb0ad,7,1bb56af3-d313-47bb-b7a9-f87352aad921,f03a34af-74e1-41cb-ae5d-f3b20c46902c,106,18
38c552f5-a569-446f-97e1-2f72c06eb0ad,8,1c731a65-a71b-4052-9be3-552feaecf864,89f12d8b-7104-4e1a-b8ec-71e3760a4ca3,621,119
38c552f5-a569-446f-97e1-2f72c06eb0ad,9,204983f1-0666-4382-88ce-83a85fc12ab9,f76699d8-bd84-4596-a9f5-5a6f99a5d38f,318,64
38c552f5-a569-446f-97e1-2f72c06eb0ad,10,2151f338-bd01-4ffb-bcdf-6c30b54253f7,24ee2509-1874-44df-bca2-2798c007c41f,313,51
38c552f5-a569-446f-97e1-2f72c06eb0ad,11,24ee2509-1874-44df-bca2-2798c007c41f,c9e4e5b1-ae1e-49f6-9d19-550ba159ade3,83,20
38c552f5-a569-446f-97e1-2f72c06eb0ad,12,24f23c66-2898-4798-9ced-e65a7989a1f3,dfd943f9-c612-429b-a24b-ee8aad95adc4,80,14
38c552f5-a569-446f-97e1-2f72c06eb0ad,13,2987ba0b-ae93-47b5-854d-37adf49426e3,eb44021a-5557-4142-bdcd-cc946d1e0203,164,31
38c552f5-a569-446f-97e1-2f72c06eb0ad,14,2a014451-b974-40e7-b402-f28d592e6856,1bb56af3-d313-47bb-b7a9-f87352aad921,113,18
38c552f5-a569-446f-97e1-2f72c06eb0ad,15,2a3b3f7b-d9c2-42a7-822f-c75aff6e32e8,2a3b3f7b-d9c2-42a7-822f-c75aff6e32e8,0,0
38c552f5-a569-446f-97e1-2f72c06eb0ad,16,2a3b3f7b-d9c2-42a7-822f-c75aff6e32e8,633c9b8b-8c43-4e90-bd4f-247759d529a1,105,20
38c552f5-a569-446f-97e1-2f72c06eb0ad,17,33a77522-7667-434b-9158-8b4eecd278ac,c386c1e3-4a19-479b-9b18-e681d5700249,82,20
38c552f5-a569-446f-97e1-2f72c06eb0ad,18,37f01e68-57ab-4386-b38a-811e9f6b9a29,c3f86f14-5a3d-438d-91c7-d094c3b87ca6,230,54
38c552f5-a569-446f-97e1-2f72c06eb0ad,19,4067ac22-498f-4c3a-9db2-8fa85a9649b1,717c42f1-f1b9-4cf0-9d6c-6a94dbb5a57c,83,14
38c552f5-a569-446f-97e1-2f72c06eb0ad,20,406ae045-9945-42c7-bef5-e4d7bf3b02cd,d6c9fb5c-39a5-4f28-b961-6189a3cafbf0,106,21
38c552f5-a569-446f-97e1-2f72c06eb0ad,21,408b175d-4d19-4052-a585-75537a412b26,651d8b4a-ce4a-4e17-ad34-e313ef377cd8,81,15
38c552f5-a569-446f-97e1-2f72c06eb0ad,22,45a3bdc9-a75a-4c0b-9ab1-92407dc46136,64aa846f-36fb-446d-99c4-cd33e19583de,100,14
38c552f5-a569-446f-97e1-2f72c06eb0ad,23,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,204983f1-0666-4382-88ce-83a85fc12ab9,598,99
38c552f5-a569-446f-97e1-2f72c06eb0ad,24,4d0eb3d9-e89b-43b6-b59c-4f40d0c1fd39,8f396913-c2b9-4c6a-9a6c-bdd47e66ddab,198,47
38c552f5-a569-446f-97e1-2f72c06eb0ad,25,56b25005-4082-4352-8476-7bee2d0942bb,e750a425-d4bf-4e85-964f-0500379dd020,35,13
38c552f5-a569-446f-97e1-2f72c06eb0ad,26,584b3918-24cf-4a9a-bc68-201e51836b77,2a014451-b974-40e7-b402-f28d592e6856,104,18
38c552f5-a569-446f-97e1-2f72c06eb0ad,27,5965691a-b592-4e49-8cb7-cf997fa8b164,b953e313-52af-41ea-97cc-4f6b3f37614b,260,27
38c552f5-a569-446f-97e1-2f72c06eb0ad,28,5a8fb338-4611-4e88-9e90-811e3b025f0b,f3417d6c-cbc7-4324-ab7f-9781ba28777f,252,38
38c552f5-a569-446f-97e1-2f72c06eb0ad,29,5e91626f-13ea-4af1-a4de-f3e56109a7e0,a1e0a969-63dd-407e-b114-68aa4eaffaeb,173,19
38c552f5-a569-446f-97e1-2f72c06eb0ad,30,5f0d5837-0646-4ca2-be83-1bf5b010ba8a,e63b13e4-ab7f-4d83-bab7-1414c0f600c1,139,21
38c552f5-a569-446f-97e1-2f72c06eb0ad,31,5f3c1dc0-64e2-491c-af6f-4ccd49ef122c,2987ba0b-ae93-47b5-854d-37adf49426e3,228,71
38c552f5-a569-446f-97e1-2f72c06eb0ad,32,6062cf33-c83d-4bbd-8045-02e09a6d7852,584b3918-24cf-4a9a-bc68-201e51836b77,120,20
38c552f5-a569-446f-97e1-2f72c06eb0ad,33,61562840-03d4-44be-bbb5-b60b856c60b7,2151f338-bd01-4ffb-bcdf-6c30b54253f7,83,20
38c552f5-a569-446f-97e1-2f72c06eb0ad,34,615f6abf-a1d4-4679-a8dc-140f707e84b5,4d0eb3d9-e89b-43b6-b59c-4f40d0c1fd39,83,16
38c552f5-a569-446f-97e1-2f72c06eb0ad,35,616c7acc-b897-49f1-92a1-902ec7bcca09,4067ac22-498f-4c3a-9db2-8fa85a9649b1,78,12
38c552f5-a569-446f-97e1-2f72c06eb0ad,36,633c9b8b-8c43-4e90-bd4f-247759d529a1,fa4ef6ba-a3a9-4a34-9bc3-e37d5a456dd7,151,28
38c552f5-a569-446f-97e1-2f72c06eb0ad,37,64aa846f-36fb-446d-99c4-cd33e19583de,076c69a1-d116-4350-991f-e18676b95b43,176,26
38c552f5-a569-446f-97e1-2f72c06eb0ad,38,651d8b4a-ce4a-4e17-ad34-e313ef377cd8,b848d072-301e-41bc-a8f0-ddc3980f2c75,77,16
38c552f5-a569-446f-97e1-2f72c06eb0ad,39,68a9aef8-ca58-492e-af12-da53fbbe925f,615f6abf-a1d4-4679-a8dc-140f707e84b5,106,18
38c552f5-a569-446f-97e1-2f72c06eb0ad,40,6966f727-160d-4aa4-99f9-29fc85cab9f7,61562840-03d4-44be-bbb5-b60b856c60b7,105,47
38c552f5-a569-446f-97e1-2f72c06eb0ad,41,6b1cbd4b-92cc-4f29-a819-f3fd3c27fc56,965db0a6-d40c-4230-a72d-06dc75a5880d,97,13
38c552f5-a569-446f-97e1-2f72c06eb0ad,42,70b9789d-11fb-47c2-a97f-ddb23176ed94,5a8fb338-4611-4e88-9e90-811e3b025f0b,91,13
38c552f5-a569-446f-97e1-2f72c06eb0ad,43,714d4e07-3405-4bfb-9859-ad42fef8261c,bb5d263e-7a24-4ed3-9396-42e55ab42b4c,106,18
38c552f5-a569-446f-97e1-2f72c06eb0ad,44,717c42f1-f1b9-4cf0-9d6c-6a94dbb5a57c,9e2b9fea-dbb6-48ff-bce6-bc85b0488825,106,19
38c552f5-a569-446f-97e1-2f72c06eb0ad,45,774b4ab9-f53c-4f89-a4e3-a54d2b441687,b4408b9c-cad1-4f84-b91e-dcc1a24f76fc,449,116
38c552f5-a569-446f-97e1-2f72c06eb0ad,46,7be7f756-78dd-431d-bb2f-dcec5ee48aef,bf0ba4e4-315f-4033-9836-d9e0ef77c565,123,32
38c552f5-a569-446f-97e1-2f72c06eb0ad,47,84e3df51-1618-4430-9723-e7a58b9532bf,da8b446b-4f2f-4789-913a-f8121c569fd1,265,28
38c552f5-a569-446f-97e1-2f72c06eb0ad,48,89f12d8b-7104-4e1a-b8ec-71e3760a4ca3,ebe14573-0b0f-4723-9858-66729ec1103e,137,31
38c552f5-a569-446f-97e1-2f72c06eb0ad,49,8b5f9775-50f8-4ca4-94ac-39c079aa12c2,ddbb7611-f8a1-4a4a-b2fb-0b1490196782,114,17
38c552f5-a569-446f-97e1-2f72c06eb0ad,50,8f396913-c2b9-4c6a-9a6c-bdd47e66ddab,406ae045-9945-42c7-bef5-e4d7bf3b02cd,83,16
38c552f5-a569-446f-97e1-2f72c06eb0ad,51,95efb6fa-2f15-4de8-8f80-bc63a72bb8b6,e2b67306-d5ff-486c-96a0-04d943fcd5d7,263,41
38c552f5-a569-446f-97e1-2f72c06eb0ad,52,965db0a6-d40c-4230-a72d-06dc75a5880d,17b59b43-c876-4d9c-b1ef-1e14cafee8eb,137,25
38c552f5-a569-446f-97e1-2f72c06eb0ad,53,9e2b9fea-dbb6-48ff-bce6-bc85b0488825,dde678f9-834f-43dc-b244-7eda433e6fa7,82,16
38c552f5-a569-446f-97e1-2f72c06eb0ad,54,a01ee824-2209-4927-8252-532d8c50b9f1,4977f8f4-05c2-4721-90f0-cde4ad5a55da,74,18
38c552f5-a569-446f-97e1-2f72c06eb0ad,55,a1e0a969-63dd-407e-b114-68aa4eaffaeb,5f0d5837-0646-4ca2-be83-1bf5b010ba8a,153,17
38c552f5-a569-446f-97e1-2f72c06eb0ad,56,a2dbee05-84fd-4951-9c67-115928124323,24f23c66-2898-4798-9ced-e65a7989a1f3,96,19
38c552f5-a569-446f-97e1-2f72c06eb0ad,57,a4301eb5-e3c8-47e1-9aff-4d658bb53f4b,2a3b3f7b-d9c2-42a7-822f-c75aff6e32e8,83,14
38c552f5-a569-446f-97e1-2f72c06eb0ad,58,ad70a020-71d8-47a3-bfc5-be7d0ae182ef,a2dbee05-84fd-4951-9c67-115928124323,335,56
38c552f5-a569-446f-97e1-2f72c06eb0ad,59,ae47324c-a960-4ec4-9a3b-e74bf11d01ae,6062cf33-c83d-4bbd-8045-02e09a6d7852,259,36
38c552f5-a569-446f-97e1-2f72c06eb0ad,60,aed7f1c0-bcfd-4684-9da2-fc70b7ebafa6,a01ee824-2209-4927-8252-532d8c50b9f1,168,30
38c552f5-a569-446f-97e1-2f72c06eb0ad,61,aeee3fd0-ca69-4067-8e30-3ec4c8f24b20,fb790c68-d277-4fcc-bcc4-4eaf853303af,99,28
38c552f5-a569-446f-97e1-2f72c06eb0ad,62,b4004f8c-a56b-4f1f-8f69-2d72c39a9fcf,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,289,67
38c552f5-a569-446f-97e1-2f72c06eb0ad,63,b4408b9c-cad1-4f84-b91e-dcc1a24f76fc,0617602e-abc9-4063-ab36-43afd002494f,168,45
38c552f5-a569-446f-97e1-2f72c06eb0ad,64,b848d072-301e-41bc-a8f0-ddc3980f2c75,33a77522-7667-434b-9158-8b4eecd278ac,87,18
38c552f5-a569-446f-97e1-2f72c06eb0ad,65,b953e313-52af-41ea-97cc-4f6b3f37614b,84e3df51-1618-4430-9723-e7a58b9532bf,152,17
38c552f5-a569-446f-97e1-2f72c06eb0ad,66,bb5d263e-7a24-4ed3-9396-42e55ab42b4c,8b5f9775-50f8-4ca4-94ac-39c079aa12c2,112,16
38c552f5-a569-446f-97e1-2f72c06eb0ad,67,bf0ba4e4-315f-4033-9836-d9e0ef77c565,fe91e07a-ad9b-4917-a0ea-fc1e7b5628b1,426,74
38c552f5-a569-446f-97e1-2f72c06eb0ad,68,c386c1e3-4a19-479b-9b18-e681d5700249,aeee3fd0-ca69-4067-8e30-3ec4c8f24b20,171,29
38c552f5-a569-446f-97e1-2f72c06eb0ad,69,c3f86f14-5a3d-438d-91c7-d094c3b87ca6,aed7f1c0-bcfd-4684-9da2-fc70b7ebafa6,99,23
38c552f5-a569-446f-97e1-2f72c06eb0ad,70,c938f7c8-5312-4d53-a949-93de07d75878,774b4ab9-f53c-4f89-a4e3-a54d2b441687,269,82
38c552f5-a569-446f-97e1-2f72c06eb0ad,71,c9e4e5b1-ae1e-49f6-9d19-550ba159ade3,cacd5cff-fe01-43a2-978a-3ebf0a11dcb1,105,35
38c552f5-a569-446f-97e1-2f72c06eb0ad,72,cacd5cff-fe01-43a2-978a-3ebf0a11dcb1,7be7f756-78dd-431d-bb2f-dcec5ee48aef,158,63
38c552f5-a569-446f-97e1-2f72c06eb0ad,73,cb25a284-1841-4a23-aa00-4b0dc289d031,0d3aeb36-944b-4d9a-a820-8587dbf6c6d1,150,38
38c552f5-a569-446f-97e1-2f72c06eb0ad,74,d6c9fb5c-39a5-4f28-b961-6189a3cafbf0,408b175d-4d19-4052-a585-75537a412b26,84,16
38c552f5-a569-446f-97e1-2f72c06eb0ad,75,da8b446b-4f2f-4789-913a-f8121c569fd1,11c1d4dd-7b51-4d61-b6b2-d591ff6ee592,197,27
38c552f5-a569-446f-97e1-2f72c06eb0ad,76,daf0c765-5d0c-4173-b6f0-adaa83e8f64b,616c7acc-b897-49f1-92a1-902ec7bcca09,273,57
38c552f5-a569-446f-97e1-2f72c06eb0ad,77,db107577-8f83-412d-a887-cdd78ff498c1,70b9789d-11fb-47c2-a97f-ddb23176ed94,190,29
38c552f5-a569-446f-97e1-2f72c06eb0ad,78,ddbb7611-f8a1-4a4a-b2fb-0b1490196782,ae47324c-a960-4ec4-9a3b-e74bf11d01ae,120,19
38c552f5-a569-446f-97e1-2f72c06eb0ad,79,dde678f9-834f-43dc-b244-7eda433e6fa7,db107577-8f83-412d-a887-cdd78ff498c1,172,27
38c552f5-a569-446f-97e1-2f72c06eb0ad,80,dfd943f9-c612-429b-a24b-ee8aad95adc4,714d4e07-3405-4bfb-9859-ad42fef8261c,84,14
38c552f5-a569-446f-97e1-2f72c06eb0ad,81,e0863f21-315c-4ead-99de-e3f3a0c6f1cc,ad70a020-71d8-47a3-bfc5-be7d0ae182ef,281,74
38c552f5-a569-446f-97e1-2f72c06eb0ad,82,e2b67306-d5ff-486c-96a0-04d943fcd5d7,c938f7c8-5312-4d53-a949-93de07d75878,122,32
38c552f5-a569-446f-97e1-2f72c06eb0ad,83,e63b13e4-ab7f-4d83-bab7-1414c0f600c1,45a3bdc9-a75a-4c0b-9ab1-92407dc46136,107,21
38c552f5-a569-446f-97e1-2f72c06eb0ad,84,e750a425-d4bf-4e85-964f-0500379dd020,5f3c1dc0-64e2-491c-af6f-4ccd49ef122c,51,19
38c552f5-a569-446f-97e1-2f72c06eb0ad,85,e9845f35-0bcf-46c1-bec2-c04df194dede,1c731a65-a71b-4052-9be3-552feaecf864,239,53
38c552f5-a569-446f-97e1-2f72c06eb0ad,86,ea8d68f1-43fe-4539-9b7b-91a5e173abe3,b4004f8c-a56b-4f1f-8f69-2d72c39a9fcf,440,102
38c552f5-a569-446f-97e1-2f72c06eb0ad,87,eb44021a-5557-4142-bdcd-cc946d1e0203,cb25a284-1841-4a23-aa00-4b0dc289d031,102,20
38c552f5-a569-446f-97e1-2f72c06eb0ad,88,ebe14573-0b0f-4723-9858-66729ec1103e,675b73cb-d41d-4404-937e-689d0fa94275,82,16
38c552f5-a569-446f-97e1-2f72c06eb0ad,89,f03a34af-74e1-41cb-ae5d-f3b20c46902c,1b4fb600-4d93-4b68-9b0f-584c37e42038,225,60
38c552f5-a569-446f-97e1-2f72c06eb0ad,90,f3417d6c-cbc7-4324-ab7f-9781ba28777f,e9845f35-0bcf-46c1-bec2-c04df194dede,155,43
38c552f5-a569-446f-97e1-2f72c06eb0ad,91,f7266b0c-8075-4622-a26c-86f58382a258,6b1cbd4b-92cc-4f29-a819-f3fd3c27fc56,49,6
38c552f5-a569-446f-97e1-2f72c06eb0ad,92,f76699d8-bd84-4596-a9f5-5a6f99a5d38f,5965691a-b592-4e49-8cb7-cf997fa8b164,1818,339
38c552f5-a569-446f-97e1-2f72c06eb0ad,93,fa4ef6ba-a3a9-4a34-9bc3-e37d5a456dd7,95efb6fa-2f15-4de8-8f80-bc63a72bb8b6,103,19
38c552f5-a569-446f-97e1-2f72c06eb0ad,94,fb790c68-d277-4fcc-bcc4-4eaf853303af,daf0c765-5d0c-4173-b6f0-adaa83e8f64b,145,30
38c552f5-a569-446f-97e1-2f72c06eb0ad,95,fe91e07a-ad9b-4917-a0ea-fc1e7b5628b1,06117e02-1b1f-4ef4-beae-2567c2db25cd,82,12
7f7f4951-fd17-49f4-a129-1551b04f063e,0,06117e02-1b1f-4ef4-beae-2567c2db25cd,fe91e07a-ad9b-4917-a0ea-fc1e7b5628b1,82,12
