route_id,stop_order,stop_id,stop_name,lat,lng
a9e22e1e-a366-4fe4-973c-871eb78e2349,6,1ba94b5e-7f96-4ac3-84f2-1439cc813020,Wightman St. at Phillips Ave. Traffic Light,40.431111,-79.927556
a9e22e1e-a366-4fe4-973c-871eb78e2349,7,c9fedac0-891d-4f79-8832-32f659037303,Wightman St. at Pocusset St. Stop Sign,40.429417,-79.9275
a9e22e1e-a366-4fe4-973c-871eb78e2349,8,5e3cdb73-d1a4-483d-a64b-3c46584afcfd,Pocusset St. (before Murray),40.4296131678,-79.9243010199
a9e22e1e-a366-4fe4-973c-871eb78e2349,9,69ae51f5-167c-4830-82c1-6bd82b452f74,Forward Ave. at Shady Ave. Traffic Light,40.429167,-79.921389
a9e22e1e-a366-4fe4-973c-871eb78e2349,10,5d916409-34d7-4b2d-9c39-c6dfefc4a874,Forward Ave. at Tilbury Ave. Traffic Light,40.428444,-79.918722
a9e22e1e-a366-4fe4-973c-871eb78e2349,11,f400ac3c-6812-41c5-a8f5-2f55b07701aa,Tilbury Ave. at Nicholson St.,40.430278,-79.91775
a9e22e1e-a366-4fe4-973c-871eb78e2349,12,e5294a1d-42bd-4380-8266-be69b1c25e26,Tilbury Ave. at Crombie St.,40.430944,-79.917833
a9e22e1e-a366-4fe4-973c-871eb78e2349,13,dbe3b53a-3cd2-441a-90a5-d9e0505c306c,Tilbury Ave. at Waldron St.,40.431611,-79.918
a9e22e1e-a366-4fe4-973c-871eb78e2349,14,efbbeb3b-4c2f-4818-a7f4-0a62c557f182,Shady Ave. at Douglas St.,40.433472,-79.918444
a9e22e1e-a366-4fe4-973c-871eb78e2349,15,6bd5a0dd-4457-430b-9771-e3ecbcff2dc8,Shady Ave. at Hobart St.,40.434306,-79.918667
a9e22e1e-a366-4fe4-973c-871eb78e2349,16,b6d07d2c-403f-4ebd-9b9f-28f3e738b41f,Shady Ave. at Beacon St.,40.435222,-79.918889
a9e22e1e-a366-4fe4-973c-871eb78e2349,17,86f9c31a-0e0e-497c-8c53-5ac9a5171d13,Beacon St. at Mulhatton St.,40.4347511634,-79.916472
a9e22e1e-a366-4fe4-973c-871eb78e2349,18,73c6f96f-576e-4657-bd54-077d8e5cfa04,Beacon St. at Darlington Rd.,40.436139,-79.913583
a9e22e1e-a366-4fe4-973c-871eb78e2349,19,4c9afd4d-30e2-49bf-acd7-5c98b7574b31,Beacon St. at Beechwood Blvd.,40.437472,-79.913583
a9e22e1e-a366-4fe4-973c-871eb78e2349,20,776ba4cf-ab06-408e-ae6f-a3bb435333ae,Beechwood Blvd. at Forbes Ave. Traffic Light,40.437972,-79.916028
a9e22e1e-a366-4fe4-973c-871eb78e2349,21,69fa38e7-3d30-4367-a97e-1eed2ab8c1bd,Forbes Ave. at Denniston St.,40.438111,-79.917611
a9e22e1e-a366-4fe4-973c-871eb78e2349,22,18620fc7-8f85-423b-8010-4bde6091a916,Forbes Ave. at Shady Ave. Traffic Light,40.438111,-79.919194
a9e22e1e-a366-4fe4-973c-871eb78e2349,23,54d9b966-7098-4216-9f75-cf0b71e64187,Forbes Ave. at Murray Ave. Traffic Light,40.438139,-79.922722
a9e22e1e-a366-4fe4-973c-871eb78e2349,24,8eb1ce15-a910-46b3-abee-df5d610f4b4e,Forbes Ave. at Wighman St. PRT Stop,40.438139,-79.927528
a9e22e1e-a366-4fe4-973c-871eb78e2349,25,f5fa2c8f-86c0-4dc4-8f5a-e82cbe9282fb,Forbes Ave. at Murdoch St. PRT Stop,40.437917,-79.930583
a9e22e1e-a366-4fe4-973c-871eb78e2349,26,82712690-72cb-4cad-ae6b-f2697bd8105f,Forbes Ave. at Tepper Building Traffic Light,40.444667,-79.944806
a9e22e1e-a366-4fe4-973c-871eb78e2349,27,aae90932-676a-4c7e-b783-af8003a1af1d,4615 Forbes Avenue,40.444501,-79.947786
a9e22e1e-a366-4fe4-973c-871eb78e2349,28,9e59521e-976e-439a-9e46-2ae59b0ac245,Mellon Institute (On Demand),40.445111,-79.950306
a9e22e1e-a366-4fe4-973c-871eb78e2349,29,2fa1a224-7310-4082-8854-02178ee7487e,Fifth Ave. at Clyde St. (Drop Off ONLY),40.447139,-79.945444
bff8598d-6782-4b41-8c62-d3a1e4f4b4db,0,6eb4b1a7-82ac-43ae-92ed-422f44b5a79c,Morewood Gardens Turn-around,40.445417,-79.942778
bff8598d-6782-4b41-8c62-d3a1e4f4b4db,1,d70a2918-a81b-4736-8c09-6a272d82888d,Contemporary Craft - Lawrenceville,40.4849671626084,-79.9468774945178
38c552f5-a569-446f-97e1-2f72c06eb0ad,0,ea8d68f1-43fe-4539-9b7b-91a5e173abe3,300 South Craig,40.4455656392511,-79.9488756144305
38c552f5-a569-446f-97e1-2f72c06eb0ad,1,b4004f8c-a56b-4f1f-8f69-2d72c39a9fcf,Hamburg Hall (Forbes Ave.),40.4445442061883,-79.9449726240479
38c552f5-a569-446f-97e1-2f72c06eb0ad,2,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,Cohon University Center (Forbes Ave.),40.4443727506843,-79.941604938795
38c552f5-a569-446f-97e1-2f72c06eb0ad,3,204983f1-0666-4382-88ce-83a85fc12ab9,Margaret Morrison Plaza,40.4419196063459,-79.9395267189337
38c552f5-a569-446f-97e1-2f72c06eb0ad,4,f76699d8-bd84-4596-a9f5-5a6f99a5d38f,Tech St. at Frew St. Stop Sign,40.440611,-79.942139
38c552f5-a569-446f-97e1-2f72c06eb0ad,5,5965691a-b592-4e49-8cb7-cf997fa8b164,Fifth Ave. at Wilkins Ave.,40.447813,-79.937147
38c552f5-a569-446f-97e1-2f72c06eb0ad,6,b953e313-52af-41ea-97cc-4f6b3f37614b,Fifth Ave. at S. Aiken Ave.,40.448402,-79.934211
38c552f5-a569-446f-97e1-2f72c06eb0ad,7,84e3df51-1618-4430-9723-e7a58b9532bf,Fifth Ave. at Bellefonte St.,40.448918,-79.932547
38c552f5-a569-446f-97e1-2f72c06eb0ad,8,da8b446b-4f2f-4789-913a-f8121c569fd1,S. Negley Ave. at Fifth Ave.,40.449827,-79.929649
38c552f5-a569-446f-97e1-2f72c06eb0ad,9,11c1d4dd-7b51-4d61-b6b2-d591ff6ee592,Fifth Ave. at Maryland Ave.,40.45051,-79.927503
38c552f5-a569-446f-97e1-2f72c06eb0ad,10,5e91626f-13ea-4af1-a4de-f3e56109a7e0,Fifth Ave. at College Ave.,40.451209,-79.925795
38c552f5-a569-446f-97e1-2f72c06eb0ad,11,a1e0a969-63dd-407e-b114-68aa4eaffaeb,Fifth Ave. at S. Highland St,40.451935,-79.923988
38c552f5-a569-446f-97e1-2f72c06eb0ad,12,5f0d5837-0646-4ca2-be83-1bf5b010ba8a,Fifth Ave. at Emerson St.,40.452576,-79.922369
38c552f5-a569-446f-97e1-2f72c06eb0ad,13,e63b13e4-ab7f-4d83-bab7-1414c0f600c1,Shady Ave. at Fifth Ave.,40.452806,-79.920778
38c552f5-a569-446f-97e1-2f72c06eb0ad,14,45a3bdc9-a75a-4c0b-9ab1-92407dc46136,Shady Ave. at Kentucky Ave.,40.4537127,-79.9212073
38c552f5-a569-446f-97e1-2f72c06eb0ad,15,64aa846f-36fb-446d-99c4-cd33e19583de,Shady Ave. at Howe St.,40.454534,-79.92173
38c552f5-a569-446f-97e1-2f72c06eb0ad,16,076c69a1-d116-4350-991f-e18676b95b43,Shady Ave. at Walnut St.,40.4559685985748,-79.9226558313223
38c552f5-a569-446f-97e1-2f72c06eb0ad,17,f7266b0c-8075-4622-a26c-86f58382a258,Shady Ave. at Alder St.,40.4567947795,-79.9224587821
38c552f5-a569-446f-97e1-2f72c06eb0ad,18,6b1cbd4b-92cc-4f29-a819-f3fd3c27fc56,Shady Ave. at Marchand St,40.4572275,-79.9223895
38c552f5-a569-446f-97e1-2f72c06eb0ad,19,965db0a6-d40c-4230-a72d-06dc75a5880d,Shady Ave. at Aurelia St.,40.458098,-79.9222587
38c552f5-a569-446f-97e1-2f72c06eb0ad,20,17b59b43-c876-4d9c-b1ef-1e14cafee8eb,Shady Ave. at Ellsworth Ave.,40.459306,-79.921944
38c552f5-a569-446f-97e1-2f72c06eb0ad,21,37f01e68-57ab-4386-b38a-811e9f6b9a29,Penn Ave. at Target,40.460083,-79.921528
38c552f5-a569-446f-97e1-2f72c06eb0ad,22,c3f86f14-5a3d-438d-91c7-d094c3b87ca6,Centre Ave. at Annie Place,40.460289,-79.923946
38c552f5-a569-446f-97e1-2f72c06eb0ad,23,aed7f1c0-bcfd-4684-9da2-fc70b7ebafa6,S. Highland Ave. at Centre Ave.,40.4599502,-79.9250363
38c552f5-a569-446f-97e1-2f72c06eb0ad,24,a01ee824-2209-4927-8252-532d8c50b9f1,Centre Ave. at Walgreens,40.459361,-79.926861
38c552f5-a569-446f-97e1-2f72c06eb0ad,25,4977f8f4-05c2-4721-90f0-cde4ad5a55da,S. Beatty St. at Centre Ave.,40.459417,-79.927611
38c552f5-a569-446f-97e1-2f72c06eb0ad,26,e0863f21-315c-4ead-99de-e3f3a0c6f1cc,Penn Ave. at Whole Foods,40.462472,-79.928056
38c552f5-a569-446f-97e1-2f72c06eb0ad,27,ad70a020-71d8-47a3-bfc5-be7d0ae182ef,S. Negley Ave. at Penn Ave.,40.463278,-79.930722
38c552f5-a569-446f-97e1-2f72c06eb0ad,28,a2dbee05-84fd-4951-9c67-115928124323,S. Negley Ave. at Friendship Ave,40.460556,-79.932417
38c552f5-a569-446f-97e1-2f72c06eb0ad,29,24f23c66-2898-4798-9ced-e65a7989a1f3,Friendship Ave. at Stratford Ave.,40.4610018,-79.9333018
38c552f5-a569-446f-97e1-2f72c06eb0ad,30,dfd943f9-c612-429b-a24b-ee8aad95adc4,Friendship Ave. at S. Fairmont St.,40.4613,-79.9341614
38c552f5-a569-446f-97e1-2f72c06eb0ad,31,714d4e07-3405-4bfb-9859-ad42fef8261c,Friendship Ave. at Roup Ave.,40.4616111,-79.9350624
38c552f5-a569-446f-97e1-2f72c06eb0ad,32,bb5d263e-7a24-4ed3-9396-42e55ab42b4c,Friendship Ave. at S. Graham St.,40.4617562,-79.936305
38c552f5-a569-446f-97e1-2f72c06eb0ad,33,8b5f9775-50f8-4ca4-94ac-39c079aa12c2,Friendship Ave. at S. Aiken Ave.,40.461892,-79.9376209
38c552f5-a569-446f-97e1-2f72c06eb0ad,34,ddbb7611-f8a1-4a4a-b2fb-0b1490196782,Friendship Ave. at S. Atlantic Ave,40.4620004,-79.9389624
38c552f5-a569-446f-97e1-2f72c06eb0ad,35,ae47324c-a960-4ec4-9a3b-e74bf11d01ae,Friendship Ave. at S. Pacific Ave.,40.4621168,-79.940368
38c552f5-a569-446f-97e1-2f72c06eb0ad,36,6062cf33-c83d-4bbd-8045-02e09a6d7852,Harriet St. at S. Pacific Ave.,40.4597979,-79.9406834
38c552f5-a569-446f-97e1-2f72c06eb0ad,37,584b3918-24cf-4a9a-bc68-201e51836b77,Harriet St. at S. Atlantic Ave.,40.4596926,-79.9392702
38c552f5-a569-446f-97e1-2f72c06eb0ad,38,2a014451-b974-40e7-b402-f28d592e6856,Harriet St. at S. Aiken Ave.,40.4595942,-79.9380501
38c552f5-a569-446f-97e1-2f72c06eb0ad,39,1bb56af3-d313-47bb-b7a9-f87352aad921,Harriet St. at S. Graham St.,40.4594483,-79.9367295
38c552f5-a569-446f-97e1-2f72c06eb0ad,40,f03a34af-74e1-41cb-ae5d-f3b20c46902c,Harriet St. at S. Fairmount St./Roup Ave.,40.4593002,-79.9354882
38c552f5-a569-446f-97e1-2f72c06eb0ad,41,1b4fb600-4d93-4b68-9b0f-584c37e42038,S. Negley Ave. at Baum Blvd.,40.4583515,-79.9338362
38c552f5-a569-446f-97e1-2f72c06eb0ad,42,cdfdf7e0-5155-4fb3-996b-8920be1c3408,S. Aiken Ave. at Baum Blvd.,40.4569458,-79.9385409
38c552f5-a569-446f-97e1-2f72c06eb0ad,43,a4301eb5-e3c8-47e1-9aff-4d658bb53f4b,S. Aiken Ave. at Kentucky Ave.,40.4490963,-79.9346133
38c552f5-a569-446f-97e1-2f72c06eb0ad,44,2a3b3f7b-d9c2-42a7-822f-c75aff6e32e8,S. Aiken Ave. at Howe St.,40.4497803,-79.9350106
38c552f5-a569-446f-97e1-2f72c06eb0ad,46,633c9b8b-8c43-4e90-bd4f-247759d529a1,S. Aiken Ave. at Walnut St.,40.4506496,-79.9355094
38c552f5-a569-446f-97e1-2f72c06eb0ad,47,fa4ef6ba-a3a9-4a34-9bc3-e37d5a456dd7,S. Aiken Ave. at Elmer St.,40.4518921,-79.9362306
38c552f5-a569-446f-97e1-2f72c06eb0ad,48,95efb6fa-2f15-4de8-8f80-bc63a72bb8b6,S. Aiken Ave. at Ellsworth Ave.,40.4527432,-79.936718
38c552f5-a569-446f-97e1-2f72c06eb0ad,49,e2b67306-d5ff-486c-96a0-04d943fcd5d7,S. Aiken Ave. at Claybourne St.,40.4549015,-79.9379854
38c552f5-a569-446f-97e1-2f72c06eb0ad,50,c938f7c8-5312-4d53-a949-93de07d75878,Centre Ave. at S. Aiken Ave.,40.455902,-79.938577
38c552f5-a569-446f-97e1-2f72c06eb0ad,51,774b4ab9-f53c-4f89-a4e3-a54d2b441687,Centre Ave. at Cypress St.,40.45503,-79.941477
38c552f5-a569-446f-97e1-2f72c06eb0ad,52,b4408b9c-cad1-4f84-b91e-dcc1a24f76fc,Centre Ave. at S. Graham St.,40.4564927285,-79.9365547963
38c552f5-a569-446f-97e1-2f72c06eb0ad,53,0617602e-abc9-4063-ab36-43afd002494f,Centre Ave. at S. Negley Ave.,40.457028,-79.934694
38c552f5-a569-446f-97e1-2f72c06eb0ad,54,56b25005-4082-4352-8476-7bee2d0942bb,S. Negley Ave. at Centre Ave.,40.4572641,-79.9340482
38c552f5-a569-446f-97e1-2f72c06eb0ad,55,e750a425-d4bf-4e85-964f-0500379dd020,S. Negley Ave. at Roup Ave.,40.4575703,-79.934165
38c552f5-a569-446f-97e1-2f72c06eb0ad,56,5f3c1dc0-64e2-491c-af6f-4ccd49ef122c,S. Negley Ave. at Baum Blvd.,40.4579694489438,-79.9339279067459
38c552f5-a569-446f-97e1-2f72c06eb0ad,57,2987ba0b-ae93-47b5-854d-37adf49426e3,S. Negley Ave. at PRT E. Busway,40.456083,-79.933333
38c552f5-a569-446f-97e1-2f72c06eb0ad,58,eb44021a-5557-4142-bdcd-cc946d1e0203,S. Negley Ave. at Ellsworth Ave.,40.454733,-79.932548
38c552f5-a569-446f-97e1-2f72c06eb0ad,59,cb25a284-1841-4a23-aa00-4b0dc289d031,Ellsworth Ave. at Ivy St.,40.454232,-79.933564
38c552f5-a569-446f-97e1-2f72c06eb0ad,60,0d3aeb36-944b-4d9a-a820-8587dbf6c6d1,Ivy St. at Elmer St.,40.4530402,-79.9329025
38c552f5-a569-446f-97e1-2f72c06eb0ad,61,6966f727-160d-4aa4-99f9-29fc85cab9f7,Ivy St. at Walnut St.,40.4516895,-79.9321804
38c552f5-a569-446f-97e1-2f72c06eb0ad,62,61562840-03d4-44be-bbb5-b60b856c60b7,Ivy St. @ Howe St.,40.4508112,-79.9317125
38c552f5-a569-446f-97e1-2f72c06eb0ad,63,2151f338-bd01-4ffb-bcdf-6c30b54253f7,Ivy St. at Kentucky Ave.,40.4501187,-79.9313384
38c552f5-a569-446f-97e1-2f72c06eb0ad,64,24ee2509-1874-44df-bca2-2798c007c41f,Bellefonte St. at Kentucky Ave.,40.4496177,-79.9329538
38c552f5-a569-446f-97e1-2f72c06eb0ad,65,c9e4e5b1-ae1e-49f6-9d19-550ba159ade3,Bellefonte St. at Howe St.,40.4503001,-79.933347
38c552f5-a569-446f-97e1-2f72c06eb0ad,66,cacd5cff-fe01-43a2-978a-3ebf0a11dcb1,Bellefonte St. at Walnut. St,40.4511631,-79.9338578
38c552f5-a569-446f-97e1-2f72c06eb0ad,67,7be7f756-78dd-431d-bb2f-dcec5ee48aef,Bellefonte St. at Elmer St.,40.4524679,-79.9346045
38c552f5-a569-446f-97e1-2f72c06eb0ad,68,bf0ba4e4-315f-4033-9836-d9e0ef77c565,Ellswoth Ave. at Bellefonte St.,40.4534835,-79.9351919
38c552f5-a569-446f-97e1-2f72c06eb0ad,69,fe91e07a-ad9b-4917-a0ea-fc1e7b5628b1,S. Negley Ave. at Elmer St.,40.453415,-79.931761
38c552f5-a569-446f-97e1-2f72c06eb0ad,70,06117e02-1b1f-4ef4-beae-2567c2db25cd,S. Negley Ave. at Elwood St.,40.4527447,-79.93137
38c552f5-a569-446f-97e1-2f72c06eb0ad,71,68a9aef8-ca58-492e-af12-da53fbbe925f,S. Negley Ave. at Walnut St.,40.452063,-79.930957
38c552f5-a569-446f-97e1-2f72c06eb0ad,72,615f6abf-a1d4-4679-a8dc-140f707e84b5,S. Negley Ave. at Howe St.,40.451201,-79.930458
38c552f5-a569-446f-97e1-2f72c06eb0ad,73,4d0eb3d9-e89b-43b6-b59c-4f40d0c1fd39,S. Negley Ave. at Kentucky,40.4505241,-79.9300608
38c552f5-a569-446f-97e1-2f72c06eb0ad,74,8f396913-c2b9-4c6a-9a6c-bdd47e66ddab,Maryland Ave. at Kentucky Ave.,40.4512022,-79.9279031
38c552f5-a569-446f-97e1-2f72c06eb0ad,75,406ae045-9945-42c7-bef5-e4d7bf3b02cd,Maryland Ave. at Howe St.,40.4518844,-79.9283041
38c552f5-a569-446f-97e1-2f72c06eb0ad,76,d6c9fb5c-39a5-4f28-b961-6189a3cafbf0,Maryland Ave. at Walnut St.,40.4527532,-79.9288132
38c552f5-a569-446f-97e1-2f72c06eb0ad,77,408b175d-4d19-4052-a585-75537a412b26,Maryland Ave. at Elwood St.,40.4534385,-79.9292183
38c552f5-a569-446f-97e1-2f72c06eb0ad,78,651d8b4a-ce4a-4e17-ad34-e313ef377cd8,Maryland Ave. at Elmer St.,40.4541079,-79.929607
38c552f5-a569-446f-97e1-2f72c06eb0ad,79,b848d072-301e-41bc-a8f0-ddc3980f2c75,Maryland Ave. at Holden St.,40.4547383,-79.9299795
38c552f5-a569-446f-97e1-2f72c06eb0ad,80,33a77522-7667-434b-9158-8b4eecd278ac,Maryland Ave. at Alder Way,40.4554504,-79.930397
38c552f5-a569-446f-97e1-2f72c06eb0ad,81,c386c1e3-4a19-479b-9b18-e681d5700249,Maryland Ave. at Ellsworth Ave.,40.4561254,-79.9307957
38c552f5-a569-446f-97e1-2f72c06eb0ad,82,aeee3fd0-ca69-4067-8e30-3ec4c8f24b20,College St. at Ellsworth Ave.,40.4571555,-79.9293015
38c552f5-a569-446f-97e1-2f72c06eb0ad,83,fb790c68-d277-4fcc-bcc4-4eaf853303af,College St. at Alder St.,40.4563476,-79.9288173
38c552f5-a569-446f-97e1-2f72c06eb0ad,84,daf0c765-5d0c-4173-b6f0-adaa83e8f64b,Alder St. at Spahr St.,40.4571891,-79.927516
38c552f5-a569-446f-97e1-2f72c06eb0ad,85,616c7acc-b897-49f1-92a1-902ec7bcca09,College St. at Elmer St.,40.454751,-79.927878
38c552f5-a569-446f-97e1-2f72c06eb0ad,86,4067ac22-498f-4c3a-9db2-8fa85a9649b1,College St. at Elwood St.,40.4541126,-79.9275028
38c552f5-a569-446f-97e1-2f72c06eb0ad,87,717c42f1-f1b9-4cf0-9d6c-6a94dbb5a57c,College St. at Walnut St.,40.4534343,-79.9271044
38c552f5-a569-446f-97e1-2f72c06eb0ad,88,9e2b9fea-dbb6-48ff-bce6-bc85b0488825,College St. at Howe St.,40.4525674,-79.9265935
38c552f5-a569-446f-97e1-2f72c06eb0ad,89,dde678f9-834f-43dc-b244-7eda433e6fa7,College St. at Kentucky Ave.,40.4518931,-79.926199
38c552f5-a569-446f-97e1-2f72c06eb0ad,90,db107577-8f83-412d-a887-cdd78ff498c1,S. Highland Ave. at Kentucky Ave.,40.4526171,-79.9243993
38c552f5-a569-446f-97e1-2f72c06eb0ad,91,70b9789d-11fb-47c2-a97f-ddb23176ed94,S. Highland Ave. at Walnut St.,40.4541758,-79.925328
38c552f5-a569-446f-97e1-2f72c06eb0ad,92,5a8fb338-4611-4e88-9e90-811e3b025f0b,S. Highland Ave. at Elwood St.,40.4549944,-79.9253279
38c552f5-a569-446f-97e1-2f72c06eb0ad,93,f3417d6c-cbc7-4324-ab7f-9781ba28777f,S. Highland Ave. at Alder St.,40.4572598846652,-79.9252179220902
38c552f5-a569-446f-97e1-2f72c06eb0ad,94,e9845f35-0bcf-46c1-bec2-c04df194dede,Emerson St. at Alder St.,40.4570389,-79.9236015
38c552f5-a569-446f-97e1-2f72c06eb0ad,95,1c731a65-a71b-4052-9be3-552feaecf864,Emerson St. at Ellsworth Ave.,40.4591669,-79.923232
38c552f5-a569-446f-97e1-2f72c06eb0ad,96,89f12d8b-7104-4e1a-b8ec-71e3760a4ca3,Emerson St. at Walnut St.,40.4550613,-79.9238736
38c552f5-a569-446f-97e1-2f72c06eb0ad,97,ebe14573-0b0f-4723-9858-66729ec1103e,Emerson St. at Howe St.,40.4539434,-79.9232002
38c552f5-a569-446f-97e1-2f72c06eb0ad,98,675b73cb-d41d-4404-937e-689d0fa94275,Emerson St. at Kentucky Ave.,40.4532695,-79.9227947
7f7f4951-fd17-49f4-a129-1551b04f063e,0,ea8d68f1-43fe-4539-9b7b-91a5e173abe3,300 South Craig,40.4455656392511,-79.9488756144305
7f7f4951-fd17-49f4-a129-1551b04f063e,1,b4004f8c-a56b-4f1f-8f69-2d72c39a9fcf,Hamburg Hall (Forbes Ave.),40.4445442061883,-79.9449726240479
7f7f4951-fd17-49f4-a129-1551b04f063e,2,4cfa4ecc-863c-4861-8ca5-5cc55c0d011a,Cohon University Center (Forbes Ave.),40.4443727506843,-79.941604938795
7f7f4951-fd17-49f4-a129-1551b04f063e,3,204983f1-0666-4382-88ce-83a85fc12ab9,Margaret Morrison Plaza,40.4419196063459,-79.9395267189337
7f7f4951-fd17-49f4-a129-1551b04f063e,4,f76699d8-bd84-4596-a9f5-5a6f99a5d38f,Tech St. at Frew St. Stop Sign,40.440611,-79.942139
7f7f4951-fd17-49f4-a129-1551b04f063e,5,992b45e3-db36-4f1e-8545-20fe66ad63e5,S. Bouquet St. at Forbes Ave.,40.4419615,-79.9564286
7f7f4951-fd17-49f4-a129-1551b04f063e,6,70e6d096-e850-4f43-81cd-ac30b01a688f,S. Bouquet St. at Joncaire St.,40.4404711,-79.9537597
7f7f4951-fd17-49f4-a129-1551b04f063e,7,f93b37b8-afb4-4cea-8e48-8d0179e6735f,S. Bouquet St. at Pier St.,40.4400317,-79.9529637
7f7f4951-fd17-49f4-a129-1551b04f063e,8,520001ce-ea9d-4563-a7fe-21f6554ea801,S. Bouquet St. at Bates St.,40.4396849,-79.9523403
7f7f4951-fd17-49f4-a129-1551b04f063e,9,57088fa9-f782-4856-93c3-78b5360aa3d0,S. Bouquet St. at Dawson St.,40.439208,-79.9515522
7f7f4951-fd17-49f4-a129-1551b04f063e,10,4c9f74cc-28fa-4ce7-90f2-52f9f8a61f73,Dawson St. at Oakland Ave.,40.437807,-79.9521274
7f7f4951-fd17-49f4-a129-1551b04f063e,11,fc6bd711-6915-4b6c-b10c-23a47715e405,Dawson St. at Atwood St.,40.4369537,-79.9524899
7f7f4951-fd17-49f4-a129-1551b04f063e,12,9a5417e5-a989-4571-a762-6ecc56893f0b,Dawson St. at Semple St.,40.4362244,-79.9527751
7f7f4951-fd17-49f4-a129-1551b04f063e,13,c3c9b2ea-4922-4687-a6a6-9639ea8dab41,Parkview Ave. at Semple St.,40.4360761,-79.9518381
